id,name,split,lr,hr,hr_2_5m_path,hr_1m_path,hr_available_resolutions_m,hr_canonical_resolution_m,lon,lat,LC_detail_id,LC_detail_text,LC_superclass_id,LC_superclass_text,bands,native_band_resolution_m,stored_dtype,reflectance_scale,lr_source,lr_collection,lr_grid,lr_native_resolution,lr_width,lr_height,lr_pixel_size_m,lr_nodata,hr_source,hr_width,hr_height,hr_pixel_size_m,hr_nodata,crs,lr_transform,hr_transform,centroid_lon,centroid_lat,land_cover,land_cover_detail_id,land_cover_detail,land_cover_superclass_id,land_cover_superclass,neon_acquisition_id,neon_asset_id,neon_date,neon_start_datetime,neon_end_datetime,s2_asset_id,s2_date,s2_start_datetime,temporal_difference_days,cloud_score_plus_cdf,neon_nodata_percent,s2_nodata_percent,hr_2_5m_width,hr_2_5m_height,hr_2_5m_pixel_size_m,hr_2_5m_nodata,hr_2_5m_transform,hr_2_5m_status,hr_1m_width,hr_1m_height,hr_1m_pixel_size_m,hr_1m_nodata,hr_1m_transform,hr_1m_status
2023_UKFS_7__0_4,2023_UKFS_7__0_4.tif,validation,s2_l2a_10m/2023_UKFS_7__0_4.tif,neon_2.5m_linearized/2023_UKFS_7__0_4.tif,neon_2.5m_linearized/2023_UKFS_7__0_4.tif,neon_1m_linearized/2023_UKFS_7__0_4.tif,"[2.5, 1.0]",2.5,-95.1448250686434,39.096722734175216,41,Deciduous,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32615,"[10.0, 0.0, 313240.0, 0.0, -10.0, 4330980.0]","[2.5, 0.0, 313240.0, 0.0, -2.5, 4330980.0]",-95.1448250686434,39.096722734175216,Tree cover,41,Deciduous,40,Forest,2023_UKFS_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_UKFS_7,2023-05-24,2023-05-24 14:33:35,2023-05-26 16:42:19,COPERNICUS/S2_SR_HARMONIZED/20230501T165849_20230501T171227_T15SUD,2023-05-01,2023-05-01 17:12:56.720,23,0.9176470588235294,45.413199500728105,0.0,1024,1024,2.5,0,"[2.5, 0.0, 313240.0, 0.0, -2.5, 4330980.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 313240.0, 0.0, -1.0, 4330980.0]",supplementary workflow by-product; not the paper benchmark target
2023_UKFS_7__1_1,2023_UKFS_7__1_1.tif,validation,s2_l2a_10m/2023_UKFS_7__1_1.tif,neon_2.5m_linearized/2023_UKFS_7__1_1.tif,neon_2.5m_linearized/2023_UKFS_7__1_1.tif,neon_1m_linearized/2023_UKFS_7__1_1.tif,"[2.5, 1.0]",2.5,-95.23284498330892,39.07200442323101,81,Pasture,80,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32615,"[10.0, 0.0, 305560.0, 0.0, -10.0, 4328420.0]","[2.5, 0.0, 305560.0, 0.0, -2.5, 4328420.0]",-95.23284498330892,39.07200442323101,Tree cover,81,Pasture,80,Rural,2023_UKFS_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_UKFS_7,2023-05-24,2023-05-24 14:33:35,2023-05-26 16:42:19,COPERNICUS/S2_SR_HARMONIZED/20230501T165849_20230501T171227_T15STD,2023-05-01,2023-05-01 17:13:01.367,23,0.9176470588235294,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 305560.0, 0.0, -2.5, 4328420.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 305560.0, 0.0, -1.0, 4328420.0]",supplementary workflow by-product; not the paper benchmark target
2023_UKFS_7__1_2,2023_UKFS_7__1_2.tif,validation,s2_l2a_10m/2023_UKFS_7__1_2.tif,neon_2.5m_linearized/2023_UKFS_7__1_2.tif,neon_2.5m_linearized/2023_UKFS_7__1_2.tif,neon_1m_linearized/2023_UKFS_7__1_2.tif,"[2.5, 1.0]",2.5,-95.2032730585885,39.07256717273705,81,Pasture,80,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32615,"[10.0, 0.0, 308120.0, 0.0, -10.0, 4328420.0]","[2.5, 0.0, 308120.0, 0.0, -2.5, 4328420.0]",-95.2032730585885,39.07256717273705,Grassland,81,Pasture,80,Rural,2023_UKFS_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_UKFS_7,2023-05-24,2023-05-24 14:33:35,2023-05-26 16:42:19,COPERNICUS/S2_SR_HARMONIZED/20230521T165849_20230521T170353_T15SUD,2023-05-21,2023-05-21 17:12:59.400,3,0.9137254901960784,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 308120.0, 0.0, -2.5, 4328420.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 308120.0, 0.0, -1.0, 4328420.0]",supplementary workflow by-product; not the paper benchmark target
2023_UKFS_7__1_3,2023_UKFS_7__1_3.tif,validation,s2_l2a_10m/2023_UKFS_7__1_3.tif,neon_2.5m_linearized/2023_UKFS_7__1_3.tif,neon_2.5m_linearized/2023_UKFS_7__1_3.tif,neon_1m_linearized/2023_UKFS_7__1_3.tif,"[2.5, 1.0]",2.5,-95.17370031190036,39.07312242963489,41,Deciduous,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32615,"[10.0, 0.0, 310680.0, 0.0, -10.0, 4328420.0]","[2.5, 0.0, 310680.0, 0.0, -2.5, 4328420.0]",-95.17370031190036,39.07312242963489,Tree cover,41,Deciduous,40,Forest,2023_UKFS_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_UKFS_7,2023-05-24,2023-05-24 14:33:35,2023-05-26 16:42:19,COPERNICUS/S2_SR_HARMONIZED/20230628T170851_20230628T171345_T15SUD,2023-06-28,2023-06-28 17:22:54.435,35,0.9176470588235294,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 310680.0, 0.0, -2.5, 4328420.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 310680.0, 0.0, -1.0, 4328420.0]",supplementary workflow by-product; not the paper benchmark target
2023_UKFS_7__1_4,2023_UKFS_7__1_4.tif,validation,s2_l2a_10m/2023_UKFS_7__1_4.tif,neon_2.5m_linearized/2023_UKFS_7__1_4.tif,neon_2.5m_linearized/2023_UKFS_7__1_4.tif,neon_1m_linearized/2023_UKFS_7__1_4.tif,"[2.5, 1.0]",2.5,-95.1441267542376,39.07367019330429,81,Pasture,80,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32615,"[10.0, 0.0, 313240.0, 0.0, -10.0, 4328420.0]","[2.5, 0.0, 313240.0, 0.0, -2.5, 4328420.0]",-95.1441267542376,39.07367019330429,Tree cover,81,Pasture,80,Rural,2023_UKFS_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_UKFS_7,2023-05-24,2023-05-24 14:33:35,2023-05-26 16:42:19,COPERNICUS/S2_SR_HARMONIZED/20230625T165851_20230625T170405_T15SUD,2023-06-25,2023-06-25 17:12:57.727,32,0.9176470588235294,6.247858275304339,0.0,1024,1024,2.5,0,"[2.5, 0.0, 313240.0, 0.0, -2.5, 4328420.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 313240.0, 0.0, -1.0, 4328420.0]",supplementary workflow by-product; not the paper benchmark target
2023_UKFS_7__2_2,2023_UKFS_7__2_2.tif,validation,s2_l2a_10m/2023_UKFS_7__2_2.tif,neon_2.5m_linearized/2023_UKFS_7__2_2.tif,neon_2.5m_linearized/2023_UKFS_7__2_2.tif,neon_1m_linearized/2023_UKFS_7__2_2.tif,"[2.5, 1.0]",2.5,-95.20255634046477,39.049515430775095,41,Deciduous,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32615,"[10.0, 0.0, 308120.0, 0.0, -10.0, 4325860.0]","[2.5, 0.0, 308120.0, 0.0, -2.5, 4325860.0]",-95.20255634046477,39.049515430775095,Tree cover,41,Deciduous,40,Forest,2023_UKFS_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_UKFS_7,2023-05-24,2023-05-24 14:33:35,2023-05-26 16:42:19,COPERNICUS/S2_SR_HARMONIZED/20230501T165849_20230501T171227_T15SUD,2023-05-01,2023-05-01 17:12:56.720,23,0.9176470588235294,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 308120.0, 0.0, -2.5, 4325860.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 308120.0, 0.0, -1.0, 4325860.0]",supplementary workflow by-product; not the paper benchmark target
2023_UKFS_7__2_4,2023_UKFS_7__2_4.tif,validation,s2_l2a_10m/2023_UKFS_7__2_4.tif,neon_2.5m_linearized/2023_UKFS_7__2_4.tif,neon_2.5m_linearized/2023_UKFS_7__2_4.tif,neon_1m_linearized/2023_UKFS_7__2_4.tif,"[2.5, 1.0]",2.5,-95.1434292398117,39.05061755055268,82,Crops,80,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32615,"[10.0, 0.0, 313240.0, 0.0, -10.0, 4325860.0]","[2.5, 0.0, 313240.0, 0.0, -2.5, 4325860.0]",-95.1434292398117,39.05061755055268,Cropland,82,Crops,80,Rural,2023_UKFS_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_UKFS_7,2023-05-24,2023-05-24 14:33:35,2023-05-26 16:42:19,COPERNICUS/S2_SR_HARMONIZED/20230625T165851_20230625T170405_T15SUD,2023-06-25,2023-06-25 17:12:57.727,32,0.9176470588235294,6.71612431855224,0.0,1024,1024,2.5,0,"[2.5, 0.0, 313240.0, 0.0, -2.5, 4325860.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 313240.0, 0.0, -1.0, 4325860.0]",supplementary workflow by-product; not the paper benchmark target
2023_UKFS_7__3_1,2023_UKFS_7__3_1.tif,validation,s2_l2a_10m/2023_UKFS_7__3_1.tif,neon_2.5m_linearized/2023_UKFS_7__3_1.tif,neon_2.5m_linearized/2023_UKFS_7__3_1.tif,neon_1m_linearized/2023_UKFS_7__3_1.tif,"[2.5, 1.0]",2.5,-95.2313931783558,39.02590175571065,82,Crops,80,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32615,"[10.0, 0.0, 305560.0, 0.0, -10.0, 4323300.0]","[2.5, 0.0, 305560.0, 0.0, -2.5, 4323300.0]",-95.2313931783558,39.02590175571065,Cropland,82,Crops,80,Rural,2023_UKFS_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_UKFS_7,2023-05-24,2023-05-24 14:33:35,2023-05-26 16:42:19,COPERNICUS/S2_SR_HARMONIZED/20230521T165849_20230521T170353_T15STD,2023-05-21,2023-05-21 17:13:03.999,3,0.9176470588235294,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 305560.0, 0.0, -2.5, 4323300.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 305560.0, 0.0, -1.0, 4323300.0]",supplementary workflow by-product; not the paper benchmark target
2023_UKFS_7__3_3,2023_UKFS_7__3_3.tif,validation,s2_l2a_10m/2023_UKFS_7__3_3.tif,neon_2.5m_linearized/2023_UKFS_7__3_3.tif,neon_2.5m_linearized/2023_UKFS_7__3_3.tif,neon_1m_linearized/2023_UKFS_7__3_3.tif,"[2.5, 1.0]",2.5,-95.17228688829267,39.02701793667193,81,Pasture,80,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32615,"[10.0, 0.0, 310680.0, 0.0, -10.0, 4323300.0]","[2.5, 0.0, 310680.0, 0.0, -2.5, 4323300.0]",-95.17228688829267,39.02701793667193,Grassland,81,Pasture,80,Rural,2023_UKFS_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_UKFS_7,2023-05-24,2023-05-24 14:33:35,2023-05-26 16:42:19,COPERNICUS/S2_SR_HARMONIZED/20230625T165851_20230625T170405_T15SUD,2023-06-25,2023-06-25 17:12:57.727,32,0.9176470588235294,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 310680.0, 0.0, -2.5, 4323300.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 310680.0, 0.0, -1.0, 4323300.0]",supplementary workflow by-product; not the paper benchmark target
2023_UKFS_7__3_4,2023_UKFS_7__3_4.tif,validation,s2_l2a_10m/2023_UKFS_7__3_4.tif,neon_2.5m_linearized/2023_UKFS_7__3_4.tif,neon_2.5m_linearized/2023_UKFS_7__3_4.tif,neon_1m_linearized/2023_UKFS_7__3_4.tif,"[2.5, 1.0]",2.5,-95.14273252436294,39.02756480595072,81,Pasture,80,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32615,"[10.0, 0.0, 313240.0, 0.0, -10.0, 4323300.0]","[2.5, 0.0, 313240.0, 0.0, -2.5, 4323300.0]",-95.14273252436294,39.02756480595072,Grassland,81,Pasture,80,Rural,2023_UKFS_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_UKFS_7,2023-05-24,2023-05-24 14:33:35,2023-05-26 16:42:19,COPERNICUS/S2_SR_HARMONIZED/20230501T165849_20230501T171227_T15SUD,2023-05-01,2023-05-01 17:12:56.720,23,0.9176470588235294,9.54077866200731,0.0,1024,1024,2.5,0,"[2.5, 0.0, 313240.0, 0.0, -2.5, 4323300.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 313240.0, 0.0, -1.0, 4323300.0]",supplementary workflow by-product; not the paper benchmark target
2023_UKFS_7__4_2,2023_UKFS_7__4_2.tif,validation,s2_l2a_10m/2023_UKFS_7__4_2.tif,neon_2.5m_linearized/2023_UKFS_7__4_2.tif,neon_2.5m_linearized/2023_UKFS_7__4_2.tif,neon_1m_linearized/2023_UKFS_7__4_2.tif,"[2.5, 1.0]",2.5,-95.20112536600251,39.003411639600046,82,Crops,80,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32615,"[10.0, 0.0, 308120.0, 0.0, -10.0, 4320740.0]","[2.5, 0.0, 308120.0, 0.0, -2.5, 4320740.0]",-95.20112536600251,39.003411639600046,Cropland,82,Crops,80,Rural,2023_UKFS_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_UKFS_7,2023-05-24,2023-05-24 14:33:35,2023-05-26 16:42:19,COPERNICUS/S2_SR_HARMONIZED/20230603T170859_20230603T171403_T15SUD,2023-06-03,2023-06-03 17:22:54.505,10,0.9176470588235294,0.1025921209251129,0.0,1024,1024,2.5,0,"[2.5, 0.0, 308120.0, 0.0, -2.5, 4320740.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 308120.0, 0.0, -1.0, 4320740.0]",supplementary workflow by-product; not the paper benchmark target
2023_UKFS_7__4_3,2023_UKFS_7__4_3.tif,validation,s2_l2a_10m/2023_UKFS_7__4_3.tif,neon_2.5m_linearized/2023_UKFS_7__4_3.tif,neon_2.5m_linearized/2023_UKFS_7__4_3.tif,neon_1m_linearized/2023_UKFS_7__4_3.tif,"[2.5, 1.0]",2.5,-95.17158139041194,39.00396553701579,81,Pasture,80,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32615,"[10.0, 0.0, 310680.0, 0.0, -10.0, 4320740.0]","[2.5, 0.0, 310680.0, 0.0, -2.5, 4320740.0]",-95.17158139041194,39.00396553701579,Grassland,81,Pasture,80,Rural,2023_UKFS_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_UKFS_7,2023-05-24,2023-05-24 14:33:35,2023-05-26 16:42:19,COPERNICUS/S2_SR_HARMONIZED/20230501T165849_20230501T171227_T15SUD,2023-05-01,2023-05-01 17:12:56.720,23,0.9176470588235294,0.1377045993336177,0.0,1024,1024,2.5,0,"[2.5, 0.0, 310680.0, 0.0, -2.5, 4320740.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 310680.0, 0.0, -1.0, 4320740.0]",supplementary workflow by-product; not the paper benchmark target
2023_UKFS_7__4_4,2023_UKFS_7__4_4.tif,validation,s2_l2a_10m/2023_UKFS_7__4_4.tif,neon_2.5m_linearized/2023_UKFS_7__4_4.tif,neon_2.5m_linearized/2023_UKFS_7__4_4.tif,neon_1m_linearized/2023_UKFS_7__4_4.tif,"[2.5, 1.0]",2.5,-95.14203660689046,39.00451195952874,81,Pasture,80,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32615,"[10.0, 0.0, 313240.0, 0.0, -10.0, 4320740.0]","[2.5, 0.0, 313240.0, 0.0, -2.5, 4320740.0]",-95.14203660689046,39.00451195952874,Grassland,81,Pasture,80,Rural,2023_UKFS_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_UKFS_7,2023-05-24,2023-05-24 14:33:35,2023-05-26 16:42:19,COPERNICUS/S2_SR_HARMONIZED/20230501T165849_20230501T171227_T15SUD,2023-05-01,2023-05-01 17:12:56.720,23,0.9176470588235294,14.061629658430592,0.0,1024,1024,2.5,0,"[2.5, 0.0, 313240.0, 0.0, -2.5, 4320740.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 313240.0, 0.0, -1.0, 4320740.0]",supplementary workflow by-product; not the paper benchmark target
2023_WLOU_4__1_1,2023_WLOU_4__1_1.tif,validation,s2_l2a_10m/2023_WLOU_4__1_1.tif,neon_2.5m_linearized/2023_WLOU_4__1_1.tif,neon_2.5m_linearized/2023_WLOU_4__1_1.tif,neon_1m_linearized/2023_WLOU_4__1_1.tif,"[2.5, 1.0]",2.5,-105.91409111041249,39.90073750742064,42,Evergreen,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32613,"[10.0, 0.0, 420580.0, 0.0, -10.0, 4418420.0]","[2.5, 0.0, 420580.0, 0.0, -2.5, 4418420.0]",-105.91409111041249,39.90073750742064,Tree cover,42,Evergreen,40,Forest,2023_WLOU_4,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_WLOU_4,2023-08-21,2023-08-21 16:34:31,2023-08-21 17:19:41,COPERNICUS/S2_SR_HARMONIZED/20230923T174949_20230923T175459_T13TDE,2023-09-23,2023-09-23 18:02:58.998,33,0.9137254901960784,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 420580.0, 0.0, -2.5, 4418420.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 420580.0, 0.0, -1.0, 4418420.0]",supplementary workflow by-product; not the paper benchmark target
2023_WLOU_4__2_1,2023_WLOU_4__2_1.tif,validation,s2_l2a_10m/2023_WLOU_4__2_1.tif,neon_2.5m_linearized/2023_WLOU_4__2_1.tif,neon_2.5m_linearized/2023_WLOU_4__2_1.tif,neon_1m_linearized/2023_WLOU_4__2_1.tif,"[2.5, 1.0]",2.5,-105.91378482447034,39.87767491094293,42,Evergreen,40,Forest,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32613,"[10.0, 0.0, 420580.0, 0.0, -10.0, 4415860.0]","[2.5, 0.0, 420580.0, 0.0, -2.5, 4415860.0]",-105.91378482447034,39.87767491094293,Tree cover,42,Evergreen,40,Forest,2023_WLOU_4,projects/neon-prod-earthengine/assets/HSI_REFL/002/2023_WLOU_4,2023-08-21,2023-08-21 16:34:31,2023-08-21 17:19:41,COPERNICUS/S2_SR_HARMONIZED/20230908T174911_20230908T175950_T13TDE,2023-09-08,2023-09-08 18:03:00.674,18,0.9137254901960784,3.5465776881591373,0.0,1024,1024,2.5,0,"[2.5, 0.0, 420580.0, 0.0, -2.5, 4415860.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 420580.0, 0.0, -1.0, 4415860.0]",supplementary workflow by-product; not the paper benchmark target
