,name,lr,hr,crs,x,y,lon,lat,LC_detail_id,LC_superclass_id,LC_superclass_text,LC_detail_text,id_general,id,neon_gee,neon_date,width,height,transform.a,transform.b,transform.c,transform.d,transform.e,transform.f,null_percent,cs_cdf,s2_date,diff_days,s2_l2a_gee,lr_path_dir,lr_60_path_dir,hr_path_dir,hr_path_dir_mini,sr_path_dir_mini,hr_60_path_dir_mini,sr_60_path_dir_mini,sr_corr_60_path_dir_mini,null_s2,land_cover,neon_start_date,neon_end_date,s2_full_asset_id,s2_start_date,s2_end_date
2128,2024_RMNP_6__4_3.tif,neon_10m_linearized/2024_RMNP_6__4_3.tif,neon_2.5m_linearized/2024_RMNP_6__4_3.tif,EPSG:32613,458960.0,4451460.0,-105.48228666096794,40.212548719952096,42.0,40.0,Forest,Evergreen,2024_RMNP_6,2024_RMNP_6__4_3,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_RMNP_6,2024-07-30,2560,2560,1.0,0.0,457680.0,0.0,-1.0,4452740.0,0.0,0.9137254901960784,2024-07-29,1,20240729T174909_20240729T175330_T13TDE,sen2neon/s2/GeoTIFF/10-20-60m/2024_RMNP_6__4_3.tif,sen2neon/s2/GeoTIFF/60m/2024_RMNP_6__4_3.tif,sen2neon/neon/GeoTIFF/10m/2024_RMNP_6__4_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_RMNP_6__4_3.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_RMNP_6__4_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_RMNP_6__4_3.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_RMNP_6__4_3.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_RMNP_6__4_3.tif,0.0,Tree cover,2024-07-30 17:50:56,2024-08-01 18:11:00,COPERNICUS/S2_SR_HARMONIZED/20240729T174909_20240729T175330_T13TDE,2024-07-29 18:02:56.966,2024-07-29 18:02:56.966
2129,2024_RMNP_6__5_0.tif,neon_10m_linearized/2024_RMNP_6__5_0.tif,neon_2.5m_linearized/2024_RMNP_6__5_0.tif,EPSG:32613,451280.0,4448900.0,-105.57234123852724,40.18907437340467,42.0,40.0,Forest,Evergreen,2024_RMNP_6,2024_RMNP_6__5_0,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_RMNP_6,2024-07-30,2560,2560,1.0,0.0,450000.0,0.0,-1.0,4450180.0,42.94717581066082,0.9176470588235294,2024-07-29,1,20240729T174909_20240729T175330_T13TDE,sen2neon/s2/GeoTIFF/10-20-60m/2024_RMNP_6__5_0.tif,sen2neon/s2/GeoTIFF/60m/2024_RMNP_6__5_0.tif,sen2neon/neon/GeoTIFF/10m/2024_RMNP_6__5_0.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_RMNP_6__5_0.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_RMNP_6__5_0.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_RMNP_6__5_0.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_RMNP_6__5_0.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_RMNP_6__5_0.tif,0.0,Tree cover,2024-07-30 17:50:56,2024-08-01 18:11:00,COPERNICUS/S2_SR_HARMONIZED/20240729T174909_20240729T175330_T13TDE,2024-07-29 18:02:56.966,2024-07-29 18:02:56.966
2130,2024_RMNP_6__5_1.tif,neon_10m_linearized/2024_RMNP_6__5_1.tif,neon_2.5m_linearized/2024_RMNP_6__5_1.tif,EPSG:32613,453840.0,4448900.0,-105.542268788128,40.189219142202695,42.0,40.0,Forest,Evergreen,2024_RMNP_6,2024_RMNP_6__5_1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_RMNP_6,2024-07-30,2560,2560,1.0,0.0,452560.0,0.0,-1.0,4450180.0,0.0,0.9137254901960784,2024-07-29,1,20240729T174909_20240729T175330_T13TDE,sen2neon/s2/GeoTIFF/10-20-60m/2024_RMNP_6__5_1.tif,sen2neon/s2/GeoTIFF/60m/2024_RMNP_6__5_1.tif,sen2neon/neon/GeoTIFF/10m/2024_RMNP_6__5_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_RMNP_6__5_1.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_RMNP_6__5_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_RMNP_6__5_1.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_RMNP_6__5_1.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_RMNP_6__5_1.tif,0.0,Tree cover,2024-07-30 17:50:56,2024-08-01 18:11:00,COPERNICUS/S2_SR_HARMONIZED/20240729T174909_20240729T175330_T13TDE,2024-07-29 18:02:56.966,2024-07-29 18:02:56.966
2131,2024_RMNP_6__5_2.tif,neon_10m_linearized/2024_RMNP_6__5_2.tif,neon_2.5m_linearized/2024_RMNP_6__5_2.tif,EPSG:32613,456400.0,4448900.0,-105.51219612578468,40.18935609979869,42.0,40.0,Forest,Evergreen,2024_RMNP_6,2024_RMNP_6__5_2,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_RMNP_6,2024-07-30,2560,2560,1.0,0.0,455120.0,0.0,-1.0,4450180.0,0.0,0.9215686274509804,2024-07-29,1,20240729T174909_20240729T175330_T13TDE,sen2neon/s2/GeoTIFF/10-20-60m/2024_RMNP_6__5_2.tif,sen2neon/s2/GeoTIFF/60m/2024_RMNP_6__5_2.tif,sen2neon/neon/GeoTIFF/10m/2024_RMNP_6__5_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_RMNP_6__5_2.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_RMNP_6__5_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_RMNP_6__5_2.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_RMNP_6__5_2.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_RMNP_6__5_2.tif,0.0,Tree cover,2024-07-30 17:50:56,2024-08-01 18:11:00,COPERNICUS/S2_SR_HARMONIZED/20240729T174909_20240729T175330_T13TDE,2024-07-29 18:02:56.966,2024-07-29 18:02:56.966
2132,2024_RMNP_6__5_3.tif,neon_10m_linearized/2024_RMNP_6__5_3.tif,neon_2.5m_linearized/2024_RMNP_6__5_3.tif,EPSG:32613,458960.0,4448900.0,-105.4821232632486,40.18948524603591,42.0,40.0,Forest,Evergreen,2024_RMNP_6,2024_RMNP_6__5_3,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_RMNP_6,2024-07-30,2560,2560,1.0,0.0,457680.0,0.0,-1.0,4450180.0,0.0,0.9176470588235294,2024-07-29,1,20240729T174909_20240729T175330_T13TDE,sen2neon/s2/GeoTIFF/10-20-60m/2024_RMNP_6__5_3.tif,sen2neon/s2/GeoTIFF/60m/2024_RMNP_6__5_3.tif,sen2neon/neon/GeoTIFF/10m/2024_RMNP_6__5_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_RMNP_6__5_3.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_RMNP_6__5_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_RMNP_6__5_3.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_RMNP_6__5_3.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_RMNP_6__5_3.tif,0.0,Tree cover,2024-07-30 17:50:56,2024-08-01 18:11:00,COPERNICUS/S2_SR_HARMONIZED/20240729T174909_20240729T175330_T13TDE,2024-07-29 18:02:56.966,2024-07-29 18:02:56.966
2133,2024_RMNP_6__6_0.tif,neon_10m_linearized/2024_RMNP_6__6_0.tif,neon_2.5m_linearized/2024_RMNP_6__6_0.tif,EPSG:32613,451280.0,4446340.0,-105.57214749223051,40.16601113996321,42.0,40.0,Forest,Evergreen,2024_RMNP_6,2024_RMNP_6__6_0,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_RMNP_6,2024-07-30,2560,2560,1.0,0.0,450000.0,0.0,-1.0,4447620.0,45.49988006615467,0.9176470588235294,2024-07-04,26,20240704T174911_20240704T175506_T13TDE,sen2neon/s2/GeoTIFF/10-20-60m/2024_RMNP_6__6_0.tif,sen2neon/s2/GeoTIFF/60m/2024_RMNP_6__6_0.tif,sen2neon/neon/GeoTIFF/10m/2024_RMNP_6__6_0.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_RMNP_6__6_0.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_RMNP_6__6_0.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_RMNP_6__6_0.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_RMNP_6__6_0.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_RMNP_6__6_0.tif,0.0,Tree cover,2024-07-30 17:50:56,2024-08-01 18:11:00,COPERNICUS/S2_SR_HARMONIZED/20240704T174911_20240704T175506_T13TDE,2024-07-04 18:02:59.036,2024-07-04 18:02:59.036
2134,2024_RMNP_6__6_1.tif,neon_10m_linearized/2024_RMNP_6__6_1.tif,neon_2.5m_linearized/2024_RMNP_6__6_1.tif,EPSG:32613,453840.0,4446340.0,-105.54208522056857,40.16615579136155,42.0,40.0,Forest,Evergreen,2024_RMNP_6,2024_RMNP_6__6_1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_RMNP_6,2024-07-30,2560,2560,1.0,0.0,452560.0,0.0,-1.0,4447620.0,0.0,0.9137254901960784,2024-07-29,1,20240729T174909_20240729T175330_T13TDE,sen2neon/s2/GeoTIFF/10-20-60m/2024_RMNP_6__6_1.tif,sen2neon/s2/GeoTIFF/60m/2024_RMNP_6__6_1.tif,sen2neon/neon/GeoTIFF/10m/2024_RMNP_6__6_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_RMNP_6__6_1.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_RMNP_6__6_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_RMNP_6__6_1.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_RMNP_6__6_1.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_RMNP_6__6_1.tif,0.0,Tree cover,2024-07-30 17:50:56,2024-08-01 18:11:00,COPERNICUS/S2_SR_HARMONIZED/20240729T174909_20240729T175330_T13TDE,2024-07-29 18:02:56.966,2024-07-29 18:02:56.966
2135,2024_RMNP_6__6_2.tif,neon_10m_linearized/2024_RMNP_6__6_2.tif,neon_2.5m_linearized/2024_RMNP_6__6_2.tif,EPSG:32613,456400.0,4446340.0,-105.5120227372364,40.16629263789186,42.0,40.0,Forest,Evergreen,2024_RMNP_6,2024_RMNP_6__6_2,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_RMNP_6,2024-07-30,2560,2560,1.0,0.0,455120.0,0.0,-1.0,4447620.0,0.0,0.9098039215686274,2024-07-29,1,20240729T174909_20240729T175330_T13TDE,sen2neon/s2/GeoTIFF/10-20-60m/2024_RMNP_6__6_2.tif,sen2neon/s2/GeoTIFF/60m/2024_RMNP_6__6_2.tif,sen2neon/neon/GeoTIFF/10m/2024_RMNP_6__6_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_RMNP_6__6_2.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_RMNP_6__6_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_RMNP_6__6_2.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_RMNP_6__6_2.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_RMNP_6__6_2.tif,0.0,Tree cover,2024-07-30 17:50:56,2024-08-01 18:11:00,COPERNICUS/S2_SR_HARMONIZED/20240729T174909_20240729T175330_T13TDE,2024-07-29 18:02:56.966,2024-07-29 18:02:56.966
2136,2024_RMNP_6__6_3.tif,neon_10m_linearized/2024_RMNP_6__6_3.tif,neon_2.5m_linearized/2024_RMNP_6__6_3.tif,EPSG:32613,458960.0,4446340.0,-105.4819600539702,40.16642167939761,42.0,40.0,Forest,Evergreen,2024_RMNP_6,2024_RMNP_6__6_3,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_RMNP_6,2024-07-30,2560,2560,1.0,0.0,457680.0,0.0,-1.0,4447620.0,0.0,0.9176470588235294,2024-07-29,1,20240729T174909_20240729T175330_T13TDE,sen2neon/s2/GeoTIFF/10-20-60m/2024_RMNP_6__6_3.tif,sen2neon/s2/GeoTIFF/60m/2024_RMNP_6__6_3.tif,sen2neon/neon/GeoTIFF/10m/2024_RMNP_6__6_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_RMNP_6__6_3.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_RMNP_6__6_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_RMNP_6__6_3.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_RMNP_6__6_3.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_RMNP_6__6_3.tif,0.0,Tree cover,2024-07-30 17:50:56,2024-08-01 18:11:00,COPERNICUS/S2_SR_HARMONIZED/20240729T174909_20240729T175330_T13TDE,2024-07-29 18:02:56.966,2024-07-29 18:02:56.966
2137,2024_RMNP_6__7_0.tif,neon_10m_linearized/2024_RMNP_6__7_0.tif,neon_2.5m_linearized/2024_RMNP_6__7_0.tif,EPSG:32613,451280.0,4443780.0,-105.57195396933976,40.14294781358995,42.0,40.0,Forest,Evergreen,2024_RMNP_6,2024_RMNP_6__7_0,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_RMNP_6,2024-07-30,2560,2560,1.0,0.0,450000.0,0.0,-1.0,4445060.0,49.06206531483184,0.9176470588235294,2024-07-29,1,20240729T174909_20240729T175330_T13TDE,sen2neon/s2/GeoTIFF/10-20-60m/2024_RMNP_6__7_0.tif,sen2neon/s2/GeoTIFF/60m/2024_RMNP_6__7_0.tif,sen2neon/neon/GeoTIFF/10m/2024_RMNP_6__7_0.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_RMNP_6__7_0.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_RMNP_6__7_0.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_RMNP_6__7_0.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_RMNP_6__7_0.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_RMNP_6__7_0.tif,0.0,Tree cover,2024-07-30 17:50:56,2024-08-01 18:11:00,COPERNICUS/S2_SR_HARMONIZED/20240729T174909_20240729T175330_T13TDE,2024-07-29 18:02:56.966,2024-07-29 18:02:56.966
2138,2024_RMNP_6__7_1.tif,neon_10m_linearized/2024_RMNP_6__7_1.tif,neon_2.5m_linearized/2024_RMNP_6__7_1.tif,EPSG:32613,453840.0,4443780.0,-105.54190186467936,40.14309234766704,42.0,40.0,Forest,Evergreen,2024_RMNP_6,2024_RMNP_6__7_1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_RMNP_6,2024-07-30,2560,2560,1.0,0.0,452560.0,0.0,-1.0,4445060.0,20.189124955160207,0.9176470588235294,2024-07-29,1,20240729T174909_20240729T175330_T13TDE,sen2neon/s2/GeoTIFF/10-20-60m/2024_RMNP_6__7_1.tif,sen2neon/s2/GeoTIFF/60m/2024_RMNP_6__7_1.tif,sen2neon/neon/GeoTIFF/10m/2024_RMNP_6__7_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_RMNP_6__7_1.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_RMNP_6__7_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_RMNP_6__7_1.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_RMNP_6__7_1.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_RMNP_6__7_1.tif,0.0,Tree cover,2024-07-30 17:50:56,2024-08-01 18:11:00,COPERNICUS/S2_SR_HARMONIZED/20240729T174909_20240729T175330_T13TDE,2024-07-29 18:02:56.966,2024-07-29 18:02:56.966
2139,2024_RMNP_6__7_2.tif,neon_10m_linearized/2024_RMNP_6__7_2.tif,neon_2.5m_linearized/2024_RMNP_6__7_2.tif,EPSG:32613,456400.0,4443780.0,-105.51184954862217,40.143229083205874,42.0,40.0,Forest,Evergreen,2024_RMNP_6,2024_RMNP_6__7_2,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_RMNP_6,2024-07-30,2560,2560,1.0,0.0,455120.0,0.0,-1.0,4445060.0,11.5218925918149,0.9137254901960784,2024-07-29,1,20240729T174909_20240729T175330_T13TDE,sen2neon/s2/GeoTIFF/10-20-60m/2024_RMNP_6__7_2.tif,sen2neon/s2/GeoTIFF/60m/2024_RMNP_6__7_2.tif,sen2neon/neon/GeoTIFF/10m/2024_RMNP_6__7_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_RMNP_6__7_2.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_RMNP_6__7_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_RMNP_6__7_2.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_RMNP_6__7_2.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_RMNP_6__7_2.tif,0.0,Tree cover,2024-07-30 17:50:56,2024-08-01 18:11:00,COPERNICUS/S2_SR_HARMONIZED/20240729T174909_20240729T175330_T13TDE,2024-07-29 18:02:56.966,2024-07-29 18:02:56.966
2140,2024_RMNP_6__7_3.tif,neon_10m_linearized/2024_RMNP_6__7_3.tif,neon_2.5m_linearized/2024_RMNP_6__7_3.tif,EPSG:32613,458960.0,4443780.0,-105.4817970328892,40.14335802005013,42.0,40.0,Forest,Evergreen,2024_RMNP_6,2024_RMNP_6__7_3,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_RMNP_6,2024-07-30,2560,2560,1.0,0.0,457680.0,0.0,-1.0,4445060.0,3.943082554410616,0.9176470588235294,2024-08-28,29,20240828T174909_20240828T180134_T13TDE,sen2neon/s2/GeoTIFF/10-20-60m/2024_RMNP_6__7_3.tif,sen2neon/s2/GeoTIFF/60m/2024_RMNP_6__7_3.tif,sen2neon/neon/GeoTIFF/10m/2024_RMNP_6__7_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_RMNP_6__7_3.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_RMNP_6__7_3.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_RMNP_6__7_3.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_RMNP_6__7_3.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_RMNP_6__7_3.tif,0.0,Tree cover,2024-07-30 17:50:56,2024-08-01 18:11:00,COPERNICUS/S2_SR_HARMONIZED/20240828T174909_20240828T180134_T13TDE,2024-08-28 18:02:57.544,2024-08-28 18:02:57.544
2141,2024_SJER_7__2_1.tif,neon_10m_linearized/2024_SJER_7__2_1.tif,neon_2.5m_linearized/2024_SJER_7__2_1.tif,EPSG:32611,254820.0,4109600.0,-119.75892059224144,37.1006477033681,71.0,70.0,Rural,Grassland,2024_SJER_7,2024_SJER_7__2_1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_SJER_7,2024-04-02,2560,2560,1.0,0.0,253540.0,0.0,-1.0,4110880.0,0.0,0.9294117647058824,2024-03-21,12,20240321T184041_20240321T184814_T11SKB,sen2neon/s2/GeoTIFF/10-20-60m/2024_SJER_7__2_1.tif,sen2neon/s2/GeoTIFF/60m/2024_SJER_7__2_1.tif,sen2neon/neon/GeoTIFF/10m/2024_SJER_7__2_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_SJER_7__2_1.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_SJER_7__2_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_SJER_7__2_1.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_SJER_7__2_1.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_SJER_7__2_1.tif,0.0,Grassland,2024-04-02 17:26:36,2024-04-02 20:04:36,COPERNICUS/S2_SR_HARMONIZED/20240321T184041_20240321T184814_T11SKB,2024-03-21 18:54:06.784,2024-03-21 18:54:06.784
2142,2024_SOAP_8__0_1.tif,neon_10m_linearized/2024_SOAP_8__0_1.tif,neon_2.5m_linearized/2024_SOAP_8__0_1.tif,EPSG:32611,295860.0,4108720.0,-119.29724525125818,37.10256646331866,42.0,40.0,Forest,Evergreen,2024_SOAP_8,2024_SOAP_8__0_1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_SOAP_8,2024-06-10,2560,2560,1.0,0.0,294580.0,0.0,-1.0,4110000.0,42.90407161628647,0.9215686274509804,2024-05-10,31,20240510T183921_20240510T185235_T11SKB,sen2neon/s2/GeoTIFF/10-20-60m/2024_SOAP_8__0_1.tif,sen2neon/s2/GeoTIFF/60m/2024_SOAP_8__0_1.tif,sen2neon/neon/GeoTIFF/10m/2024_SOAP_8__0_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_SOAP_8__0_1.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_SOAP_8__0_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_SOAP_8__0_1.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_SOAP_8__0_1.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_SOAP_8__0_1.tif,0.0,Tree cover,2024-06-10 16:55:00,2024-06-11 18:39:51,COPERNICUS/S2_SR_HARMONIZED/20240510T183921_20240510T185235_T11SKB,2024-05-10 18:54:08.708,2024-05-10 18:54:08.708
2143,2024_SOAP_8__0_2.tif,neon_10m_linearized/2024_SOAP_8__0_2.tif,neon_2.5m_linearized/2024_SOAP_8__0_2.tif,EPSG:32611,298420.0,4108720.0,-119.26845754794309,37.10312097067497,42.0,40.0,Forest,Evergreen,2024_SOAP_8,2024_SOAP_8__0_2,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_SOAP_8,2024-06-10,2560,2560,1.0,0.0,297140.0,0.0,-1.0,4110000.0,12.327680823454196,0.9176470588235294,2024-05-15,26,20240515T183919_20240515T185313_T11SKB,sen2neon/s2/GeoTIFF/10-20-60m/2024_SOAP_8__0_2.tif,sen2neon/s2/GeoTIFF/60m/2024_SOAP_8__0_2.tif,sen2neon/neon/GeoTIFF/10m/2024_SOAP_8__0_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_SOAP_8__0_2.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_SOAP_8__0_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_SOAP_8__0_2.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_SOAP_8__0_2.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_SOAP_8__0_2.tif,0.0,Tree cover,2024-06-10 16:55:00,2024-06-11 18:39:51,COPERNICUS/S2_SR_HARMONIZED/20240515T183919_20240515T185313_T11SKB,2024-05-15 18:54:03.868,2024-05-15 18:54:03.868
2144,2024_SOAP_8__1_0.tif,neon_10m_linearized/2024_SOAP_8__1_0.tif,neon_2.5m_linearized/2024_SOAP_8__1_0.tif,EPSG:32611,293300.0,4106160.0,-119.32532720435326,37.07894744686163,71.0,70.0,Rural,Grassland,2024_SOAP_8,2024_SOAP_8__1_0,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_SOAP_8,2024-06-10,2560,2560,1.0,0.0,292020.0,0.0,-1.0,4107440.0,41.70835930473028,0.9176470588235294,2024-05-10,31,20240510T183921_20240510T185235_T11SKB,sen2neon/s2/GeoTIFF/10-20-60m/2024_SOAP_8__1_0.tif,sen2neon/s2/GeoTIFF/60m/2024_SOAP_8__1_0.tif,sen2neon/neon/GeoTIFF/10m/2024_SOAP_8__1_0.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_SOAP_8__1_0.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_SOAP_8__1_0.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_SOAP_8__1_0.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_SOAP_8__1_0.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_SOAP_8__1_0.tif,0.0,Tree cover,2024-06-10 16:55:00,2024-06-11 18:39:51,COPERNICUS/S2_SR_HARMONIZED/20240510T183921_20240510T185235_T11SKB,2024-05-10 18:54:08.708,2024-05-10 18:54:08.708
2145,2024_SOAP_8__1_1.tif,neon_10m_linearized/2024_SOAP_8__1_1.tif,neon_2.5m_linearized/2024_SOAP_8__1_1.tif,EPSG:32611,295860.0,4106160.0,-119.29654899970998,37.07950846917258,42.0,40.0,Forest,Evergreen,2024_SOAP_8,2024_SOAP_8__1_1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_SOAP_8,2024-06-10,2560,2560,1.0,0.0,294580.0,0.0,-1.0,4107440.0,0.0,0.9176470588235294,2024-05-15,26,20240515T183919_20240515T185313_T11SKB,sen2neon/s2/GeoTIFF/10-20-60m/2024_SOAP_8__1_1.tif,sen2neon/s2/GeoTIFF/60m/2024_SOAP_8__1_1.tif,sen2neon/neon/GeoTIFF/10m/2024_SOAP_8__1_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_SOAP_8__1_1.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_SOAP_8__1_1.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_SOAP_8__1_1.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_SOAP_8__1_1.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_SOAP_8__1_1.tif,0.0,Tree cover,2024-06-10 16:55:00,2024-06-11 18:39:51,COPERNICUS/S2_SR_HARMONIZED/20240515T183919_20240515T185313_T11SKB,2024-05-15 18:54:03.868,2024-05-15 18:54:03.868
2146,2024_SOAP_8__1_2.tif,neon_10m_linearized/2024_SOAP_8__1_2.tif,neon_2.5m_linearized/2024_SOAP_8__1_2.tif,EPSG:32611,298420.0,4106160.0,-119.267770003052,37.08006251572353,42.0,40.0,Forest,Evergreen,2024_SOAP_8,2024_SOAP_8__1_2,projects/neon-prod-earthengine/assets/HSI_REFL/002/2024_SOAP_8,2024-06-10,2560,2560,1.0,0.0,297140.0,0.0,-1.0,4107440.0,0.0,0.9176470588235294,2024-05-10,31,20240510T183921_20240510T185235_T11SKB,sen2neon/s2/GeoTIFF/10-20-60m/2024_SOAP_8__1_2.tif,sen2neon/s2/GeoTIFF/60m/2024_SOAP_8__1_2.tif,sen2neon/neon/GeoTIFF/10m/2024_SOAP_8__1_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop/2024_SOAP_8__1_2.tif,sen2neon/s2/GeoTIFF/sr_10m_crop/2024_SOAP_8__1_2.tif,sen2neon/neon/GeoTIFF/hr_10m_crop_60/2024_SOAP_8__1_2.tif,sen2neon/s2/GeoTIFF/sr_60m_crop/2024_SOAP_8__1_2.tif,sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2024_SOAP_8__1_2.tif,0.0,Tree cover,2024-06-10 16:55:00,2024-06-11 18:39:51,COPERNICUS/S2_SR_HARMONIZED/20240510T183921_20240510T185235_T11SKB,2024-05-10 18:54:08.708,2024-05-10 18:54:08.708
